id,text,homeAway,participants,shootingPlay,pointsAttempted,period.number,athlete.id,coordinate.x,coordinate.y,type.categoryId,type.id,type.txt,scoringPlay,gameId
401823240115031569,Nicole Melious missed Jumper.,away,[{'id': '5174370'}],True,2,1,5174370,22,21,1005,558,JumpShot,,401823240
401823240115031666,Rachel Kaus missed Three Point Jumper.,home,[{'id': '5176408'}],True,3,1,5176408,39,23,1006,558,JumpShot,,401823240
401823240115031803,Emily Pape missed Three Point Jumper.,home,[{'id': '5108938'}],True,3,1,5108938,16,23,1006,558,JumpShot,,401823240
401823240115031852,Nicole Melious missed Three Point Jumper.,away,[{'id': '5174370'}],True,3,1,5174370,47,1,1006,558,JumpShot,,401823240
401823240115031957,Kaiya Rain Tucker made Jumper.,away,[{'id': '5313766'}],True,2,1,5313766,18,2,1002,558,JumpShot,True,401823240
401823240115031982,Paige Engels made Jumper. Assisted by Rachel Kaus.,home,"[{'id': '5241809'}, {'id': '5176408'}]",True,2,1,5241809,26,8,1002,558,JumpShot,True,401823240
401823240115032073,Garrisen Freeman missed Layup.,away,[{'id': '4899645'}],True,2,1,4899645,25,8,1005,572,LayUpShot,,401823240
401823240115032276,Zyriah Price missed Jumper.,away,[{'id': '5242232'}],True,2,1,5242232,28,13,1005,558,JumpShot,,401823240
401823240115032358,Kelsey Langston made Three Point Jumper. Assisted by Emily Pape.,home,"[{'id': '5241812'}, {'id': '5108938'}]",True,3,1,5241812,5,13,1003,558,JumpShot,True,401823240
401823240115032451,Genevive Wedemeyer missed Jumper.,away,[{'id': '5175411'}],True,2,1,5175411,23,13,1005,558,JumpShot,,401823240
401823240115032682,Clarke Jackson missed Free Throw.,home,[{'id': '5176410'}],True,1,1,5176410,25,0,1004,540,MadeFreeThrow,,401823240
401823240115032773,Clarke Jackson made Free Throw.,home,[{'id': '5176410'}],True,1,1,5176410,25,0,1001,540,MadeFreeThrow,True,401823240
401823240115032937,Rachel Kaus made Layup. Assisted by Emily Pape.,home,"[{'id': '5176408'}, {'id': '5108938'}]",True,2,1,5176408,26,2,1002,572,LayUpShot,True,401823240
401823240115033534,Alden Yergey made Jumper.,away,[{'id': '5178134'}],True,2,1,5178134,33,6,1002,558,JumpShot,True,401823240
401823240115033910,Emily Pape missed Three Point Jumper.,home,[{'id': '5108938'}],True,3,1,5108938,28,26,1006,558,JumpShot,,401823240
401823240115034043,Nicole Melious missed Three Point Jumper.,away,[{'id': '5174370'}],True,3,1,5174370,24,26,1006,558,JumpShot,,401823240
401823240115034244,Emily Pape made Three Point Jumper. Assisted by Rachel Kaus.,home,"[{'id': '5108938'}, {'id': '5176408'}]",True,3,1,5108938,45,14,1003,558,JumpShot,True,401823240
401823240115034282,Alden Yergey missed Jumper.,away,[{'id': '5178134'}],True,2,1,5178134,11,-2,1005,558,JumpShot,,401823240
401823240115034284,Genevive Wedemeyer made Layup.,away,[{'id': '5175411'}],True,2,1,5175411,24,4,1002,572,LayUpShot,True,401823240
401823240115034339,Emily Pape missed Jumper.,home,[{'id': '5108938'}],True,2,1,5108938,16,2,1005,558,JumpShot,,401823240
401823240115034418,Kaiya Rain Tucker missed Layup.,away,[{'id': '5313766'}],True,2,1,5313766,23,7,1005,572,LayUpShot,,401823240
401823240115034421,Kaiya Rain Tucker made Two Point Tip Shot.,away,[{'id': '5313766'}],True,2,1,5313766,25,1,1002,437,TipShot,True,401823240
401823240115034506,Kelsey Langston missed Layup.,home,[{'id': '5241812'}],True,2,1,5241812,22,5,1005,572,LayUpShot,,401823240
401823240115034683,Kaiya Rain Tucker made Jumper.,away,[{'id': '5313766'}],True,2,1,5313766,25,6,1002,558,JumpShot,True,401823240
401823240115034768,Paige Engels missed Jumper.,home,[{'id': '5241809'}],True,2,1,5241809,26,16,1005,558,JumpShot,,401823240
401823240115034877,Ally Pape missed Three Point Jumper.,home,[{'id': '5313307'}],True,3,1,5313307,22,27,1006,558,JumpShot,,401823240
401823240115035261,Ally Pape made Free Throw.,home,[{'id': '5313307'}],True,1,2,5313307,25,0,1001,540,MadeFreeThrow,True,401823240
401823240115035287,Ally Pape missed Free Throw.,home,[{'id': '5313307'}],True,1,2,5313307,25,0,1004,540,MadeFreeThrow,,401823240
401823240115035297,Nicole Melious missed Three Point Jumper.,away,[{'id': '5174370'}],True,3,2,5174370,42,17,1006,558,JumpShot,,401823240
401823240115035338,Rachel Kaus missed Layup.,home,[{'id': '5176408'}],True,2,2,5176408,27,10,1005,572,LayUpShot,,401823240
401823240115035368,Francesca Schiro missed Three Point Jumper.,away,[{'id': '5313764'}],True,3,2,5313764,42,17,1006,558,JumpShot,,401823240
401823240115035433,Kelsey Langston missed Layup.,home,[{'id': '5241812'}],True,2,2,5241812,23,4,1005,572,LayUpShot,,401823240
401823240115035479,Francesca Schiro made Free Throw.,away,[{'id': '5313764'}],True,1,2,5313764,25,0,1001,540,MadeFreeThrow,True,401823240
401823240115035533,Francesca Schiro made Free Throw.,away,[{'id': '5313764'}],True,1,2,5313764,25,0,1001,540,MadeFreeThrow,True,401823240
401823240115035619,Grace Renners missed Jumper.,home,[{'id': '5313305'}],True,2,2,5313305,29,2,1005,558,JumpShot,,401823240
401823240115035621,Clarke Jackson missed Layup.,home,[{'id': '5176410'}],True,2,2,5176410,26,2,1005,572,LayUpShot,,401823240
401823240115035810,Emily Pape missed Free Throw.,home,[{'id': '5108938'}],True,1,2,5108938,25,0,1004,540,MadeFreeThrow,,401823240
401823240115035832,Emily Pape made Free Throw.,home,[{'id': '5108938'}],True,1,2,5108938,25,0,1001,540,MadeFreeThrow,True,401823240
401823240115035842,Jamariah Turner missed Three Point Jumper.,away,[{'id': '5248461'}],True,3,2,5248461,28,25,1006,558,JumpShot,,401823240
401823240115035895,Emily Pape made Layup. Assisted by Paige Engels.,home,"[{'id': '5108938'}, {'id': '5241809'}]",True,2,2,5108938,26,3,1002,572,LayUpShot,True,401823240
401823240115036302,Paige Engels made Layup.,home,[{'id': '5241809'}],True,2,2,5241809,26,3,1002,572,LayUpShot,True,401823240
401823240115036364,Clarke Jackson missed Layup.,home,[{'id': '5176410'}],True,2,2,5176410,24,2,1005,572,LayUpShot,,401823240
401823240115036367,Emily Pape made Two Point Tip Shot.,home,[{'id': '5108938'}],True,2,2,5108938,25,1,1002,437,TipShot,True,401823240
401823240115036901,Zyriah Price missed Jumper.,away,[{'id': '5242232'}],True,2,2,5242232,27,12,1005,558,JumpShot,,401823240
401823240115037038,Audrey Chen missed Free Throw.,home,[{'id': '5241811'}],True,1,2,5241811,25,0,1004,540,MadeFreeThrow,,401823240
401823240115037076,Audrey Chen missed Free Throw.,home,[{'id': '5241811'}],True,1,2,5241811,25,0,1004,540,MadeFreeThrow,,401823240
401823240115037199,Grace Renners missed Free Throw.,home,[{'id': '5313305'}],True,1,2,5313305,25,0,1004,540,MadeFreeThrow,,401823240
401823240115037219,Grace Renners missed Free Throw.,home,[{'id': '5313305'}],True,1,2,5313305,25,0,1004,540,MadeFreeThrow,,401823240
401823240115037311,Francesca Schiro missed Three Point Jumper.,away,[{'id': '5313764'}],True,3,2,5313764,4,13,1006,558,JumpShot,,401823240
401823240115037359,Ashley Childers missed Layup.,home,[{'id': '5313304'}],True,2,2,5313304,26,6,1005,572,LayUpShot,,401823240
401823240115037513,Paige Engels missed Layup.,home,[{'id': '5241809'}],True,2,2,5241809,19,5,1005,572,LayUpShot,,401823240
401823240115037539,Alden Yergey missed Jumper.,away,[{'id': '5178134'}],True,2,2,5178134,28,16,1005,558,JumpShot,,401823240
401823240115037612,Paige Engels missed Layup.,home,[{'id': '5241809'}],True,2,2,5241809,20,5,1005,572,LayUpShot,,401823240
401823240115037615,Audrey Chen made Three Point Jumper. Assisted by Paige Engels.,home,"[{'id': '5241811'}, {'id': '5241809'}]",True,3,2,5241811,2,0,1003,558,JumpShot,True,401823240
401823240115037664,Genevive Wedemeyer missed Three Point Jumper.,away,[{'id': '5175411'}],True,3,2,5175411,5,17,1006,558,JumpShot,,401823240
401823240115037702,Audrey Chen missed Jumper.,home,[{'id': '5241811'}],True,2,2,5241811,13,10,1005,558,JumpShot,,401823240
401823240115037744,Ashley Childers missed Layup.,home,[{'id': '5313304'}],True,2,2,5313304,28,4,1005,572,LayUpShot,,401823240
401823240115037817,Francesca Schiro made Jumper.,away,[{'id': '5313764'}],True,2,2,5313764,16,1,1002,558,JumpShot,True,401823240
401823240115038047,Clarke Jackson made Free Throw.,home,[{'id': '5176410'}],True,1,2,5176410,25,0,1001,540,MadeFreeThrow,True,401823240
401823240115038296,Clarke Jackson made Free Throw.,home,[{'id': '5176410'}],True,1,2,5176410,25,0,1001,540,MadeFreeThrow,True,401823240
401823240115038299,Caydence Hadley missed Jumper.,away,[{'id': '5177796'}],True,2,2,5177796,31,14,1005,558,JumpShot,,401823240
401823240115038331,Audrey Chen missed Three Point Jumper.,home,[{'id': '5241811'}],True,3,2,5241811,37,23,1006,558,JumpShot,,401823240
401823240115038419,Nicole Melious made Three Point Jumper. Assisted by Garrisen Freeman.,away,"[{'id': '5174370'}, {'id': '4899645'}]",True,3,2,5174370,26,25,1003,558,JumpShot,True,401823240
401823240115038455,Emily Pape missed Three Point Jumper.,home,[{'id': '5108938'}],True,3,2,5108938,8,17,1006,558,JumpShot,,401823240
401823240115038520,Genevive Wedemeyer made Layup.,away,[{'id': '5175411'}],True,2,2,5175411,27,3,1002,572,LayUpShot,True,401823240
401823240115041086,Francesca Schiro missed Layup.,away,[{'id': '5313764'}],True,2,3,5313764,24,5,1005,572,LayUpShot,,401823240
401823240115041104,Emily Pape missed Three Point Jumper.,home,[{'id': '5108938'}],True,3,3,5108938,35,23,1006,558,JumpShot,,401823240
401823240115041282,Kaiya Rain Tucker missed Free Throw.,away,[{'id': '5313766'}],True,1,3,5313766,25,0,1004,540,MadeFreeThrow,,401823240
401823240115041331,Kaiya Rain Tucker made Free Throw.,away,[{'id': '5313766'}],True,1,3,5313766,25,0,1001,540,MadeFreeThrow,True,401823240
401823240115041399,Rachel Kaus missed Jumper.,home,[{'id': '5176408'}],True,2,3,5176408,33,16,1005,558,JumpShot,,401823240
401823240115041412,Nicole Melious made Three Point Jumper. Assisted by Genevive Wedemeyer.,away,"[{'id': '5174370'}, {'id': '5175411'}]",True,3,3,5174370,35,23,1003,558,JumpShot,True,401823240
401823240115041981,Kaiya Rain Tucker missed Jumper.,away,[{'id': '5313766'}],True,2,3,5313766,13,4,1005,558,JumpShot,,401823240
401823240115042019,Emily Pape missed Three Point Jumper.,home,[{'id': '5108938'}],True,3,3,5108938,3,0,1006,558,JumpShot,,401823240
401823240115042126,Valencia Fontenelle-Posson missed Three Point Jumper.,away,[{'id': '4433552'}],True,3,3,4433552,6,18,1006,558,JumpShot,,401823240
401823240115042270,Garrisen Freeman made Three Point Jumper. Assisted by Jamariah Turner.,away,"[{'id': '4899645'}, {'id': '5248461'}]",True,3,3,4899645,5,17,1003,558,JumpShot,True,401823240
401823240115042428,Paige Engels made Free Throw.,home,[{'id': '5241809'}],True,1,3,5241809,25,0,1001,540,MadeFreeThrow,True,401823240
401823240115042486,Paige Engels made Free Throw.,home,[{'id': '5241809'}],True,1,3,5241809,25,0,1001,540,MadeFreeThrow,True,401823240
401823240115042538,Zyriah Price missed Jumper.,away,[{'id': '5242232'}],True,2,3,5242232,37,8,1005,558,JumpShot,,401823240
401823240115042579,Francesca Schiro made Layup.,away,[{'id': '5313764'}],True,2,3,5313764,25,2,1002,572,LayUpShot,True,401823240
401823240115042584,Rachel Kaus missed Layup.,home,[{'id': '5176408'}],True,2,3,5176408,24,3,1005,572,LayUpShot,,401823240
401823240115042607,Valencia Fontenelle-Posson missed Three Point Jumper.,away,[{'id': '4433552'}],True,3,3,4433552,6,18,1006,558,JumpShot,,401823240
401823240115042700,Kelsey Langston made Three Point Jumper. Assisted by Rachel Kaus.,home,"[{'id': '5241812'}, {'id': '5176408'}]",True,3,3,5241812,2,1,1003,558,JumpShot,True,401823240
401823240115042843,Zyriah Price missed Jumper.,away,[{'id': '5242232'}],True,2,3,5242232,12,6,1005,558,JumpShot,,401823240
401823240115042877,Audrey Chen missed Three Point Jumper.,home,[{'id': '5241811'}],True,3,3,5241811,47,1,1006,558,JumpShot,,401823240
401823240115042881,Rachel Kaus missed Layup.,home,[{'id': '5176408'}],True,2,3,5176408,26,9,1005,572,LayUpShot,,401823240
401823240115043357,Emily Pape missed Three Point Jumper.,home,[{'id': '5108938'}],True,3,3,5108938,3,4,1006,558,JumpShot,,401823240
401823240115043376,Rachel Kaus made Layup. Assisted by Kelsey Langston.,home,"[{'id': '5176408'}, {'id': '5241812'}]",True,2,3,5176408,27,1,1002,572,LayUpShot,True,401823240
401823240115043799,Zyriah Price made Layup. Assisted by Genevive Wedemeyer.,away,"[{'id': '5242232'}, {'id': '5175411'}]",True,2,3,5242232,27,3,1002,572,LayUpShot,True,401823240
401823240115043929,Clarke Jackson missed Jumper.,home,[{'id': '5176410'}],True,2,3,5176410,36,4,1005,558,JumpShot,,401823240
401823240115043950,Jamariah Turner missed Three Point Jumper.,away,[{'id': '5248461'}],True,3,3,5248461,47,11,1006,558,JumpShot,,401823240
401823240115044021,Rachel Kaus made Layup.,home,[{'id': '5176408'}],True,2,3,5176408,24,1,1002,572,LayUpShot,True,401823240
401823240115044091,Jamariah Turner made Free Throw.,away,[{'id': '5248461'}],True,1,3,5248461,25,0,1001,540,MadeFreeThrow,True,401823240
401823240115044104,Jamariah Turner made Free Throw.,away,[{'id': '5248461'}],True,1,3,5248461,25,0,1001,540,MadeFreeThrow,True,401823240
401823240115044301,Jamariah Turner missed Jumper.,away,[{'id': '5248461'}],True,2,3,5248461,34,10,1005,558,JumpShot,,401823240
401823240115044787,Grace Renners missed Layup.,home,[{'id': '5313305'}],True,2,3,5313305,28,4,1005,572,LayUpShot,,401823240
401823240115045125,Valencia Fontenelle-Posson missed Layup.,away,[{'id': '4433552'}],True,2,4,4433552,26,2,1005,572,LayUpShot,,401823240
401823240115045445,Clarke Jackson missed Layup.,home,[{'id': '5176410'}],True,2,4,5176410,24,2,1005,572,LayUpShot,,401823240
401823240115045549,Valencia Fontenelle-Posson missed Three Point Jumper.,away,[{'id': '4433552'}],True,3,4,4433552,13,23,1006,558,JumpShot,,401823240
401823240115045598,Caydence Hadley missed Jumper.,away,[{'id': '5177796'}],True,2,4,5177796,38,10,1005,558,JumpShot,,401823240
401823240115045619,Kaiya Rain Tucker missed Layup.,away,[{'id': '5313766'}],True,2,4,5313766,23,6,1005,572,LayUpShot,,401823240
401823240115045656,Rachel Kaus made Layup. Assisted by Kelsey Langston.,home,"[{'id': '5176408'}, {'id': '5241812'}]",True,2,4,5176408,26,1,1002,572,LayUpShot,True,401823240
401823240115045674,Genevive Wedemeyer made Three Point Jumper. Assisted by Valencia Fontenelle-Posson.,away,"[{'id': '5175411'}, {'id': '4433552'}]",True,3,4,5175411,3,10,1003,558,JumpShot,True,401823240
401823240115045705,Clarke Jackson missed Jumper.,home,[{'id': '5176410'}],True,2,4,5176410,36,7,1005,558,JumpShot,,401823240
401823240115045763,Jamariah Turner missed Three Point Jumper.,away,[{'id': '5248461'}],True,3,4,5248461,2,2,1006,558,JumpShot,,401823240
401823240115045767,Caydence Hadley made Layup.,away,[{'id': '5177796'}],True,2,4,5177796,26,0,1002,572,LayUpShot,True,401823240
401823240115045821,Audrey Chen made Jumper.,home,[{'id': '5241811'}],True,2,4,5241811,13,15,1002,558,JumpShot,True,401823240
401823240115045958,Genevive Wedemeyer made Three Point Jumper. Assisted by Zyriah Price.,away,"[{'id': '5175411'}, {'id': '5242232'}]",True,3,4,5175411,47,6,1003,558,JumpShot,True,401823240
401823240115046007,Paige Engels made Jumper.,home,[{'id': '5241809'}],True,2,4,5241809,23,6,1002,558,JumpShot,True,401823240
401823240115046040,Valencia Fontenelle-Posson missed Three Point Jumper.,away,[{'id': '4433552'}],True,3,4,4433552,48,-1,1006,558,JumpShot,,401823240
401823240115046454,Paige Engels made Layup.,home,[{'id': '5241809'}],True,2,4,5241809,27,1,1002,572,LayUpShot,True,401823240
401823240115046464,Paige Engels made Free Throw.,home,[{'id': '5241809'}],True,1,4,5241809,25,0,1001,540,MadeFreeThrow,True,401823240
401823240115046533,Garrisen Freeman missed Layup.,away,[{'id': '4899645'}],True,2,4,4899645,31,9,1005,572,LayUpShot,,401823240
401823240115046614,Audrey Chen missed Layup.,home,[{'id': '5241811'}],True,2,4,5241811,25,4,1005,572,LayUpShot,,401823240
401823240115046661,Paige Engels made Jumper. Assisted by Kelsey Langston.,home,"[{'id': '5241809'}, {'id': '5241812'}]",True,2,4,5241809,29,15,1002,558,JumpShot,True,401823240
401823240115046710,Zyriah Price made Jumper. Assisted by Genevive Wedemeyer.,away,"[{'id': '5242232'}, {'id': '5175411'}]",True,2,4,5242232,31,14,1002,558,JumpShot,True,401823240
401823240115046765,Nicole Melious made Three Point Jumper. Assisted by Zyriah Price.,away,"[{'id': '5174370'}, {'id': '5242232'}]",True,3,4,5174370,2,5,1003,558,JumpShot,True,401823240
401823240115046777,Paige Engels missed Layup.,home,[{'id': '5241809'}],True,2,4,5241809,26,5,1005,572,LayUpShot,,401823240
401823240115046866,Rachel Kaus made Jumper. Assisted by Paige Engels.,home,"[{'id': '5176408'}, {'id': '5241809'}]",True,2,4,5176408,24,19,1002,558,JumpShot,True,401823240
401823240115046906,Zyriah Price missed Jumper.,away,[{'id': '5242232'}],True,2,4,5242232,34,10,1005,558,JumpShot,,401823240
401823240115046924,Emily Pape missed Jumper.,home,[{'id': '5108938'}],True,2,4,5108938,20,14,1005,558,JumpShot,,401823240
401823240115046929,Rachel Kaus missed Layup.,home,[{'id': '5176408'}],True,2,4,5176408,24,3,1005,572,LayUpShot,,401823240
401823240115046932,Nicole Melious missed Three Point Jumper.,away,[{'id': '5174370'}],True,3,4,5174370,38,24,1006,558,JumpShot,,401823240
401823240115047236,Jamariah Turner missed Three Point Jumper.,away,[{'id': '5248461'}],True,3,4,5248461,41,22,1006,558,JumpShot,,401823240
401823240115047274,Zyriah Price made Two Point Tip Shot.,away,[{'id': '5242232'}],True,2,4,5242232,25,1,1002,437,TipShot,True,401823240
401823240115047312,Zyriah Price missed Free Throw.,away,[{'id': '5242232'}],True,1,4,5242232,25,0,1004,540,MadeFreeThrow,,401823240
401823240115047423,Kelsey Langston made Jumper. Assisted by Rachel Kaus.,home,"[{'id': '5241812'}, {'id': '5176408'}]",True,2,4,5241812,9,1,1002,558,JumpShot,True,401823240
401823240115047430,Jamariah Turner missed Three Point Jumper.,away,[{'id': '5248461'}],True,3,4,5248461,2,9,1006,558,JumpShot,,401823240
401823240115048322,Emily Pape missed Free Throw.,home,[{'id': '5108938'}],True,1,4,5108938,25,0,1004,540,MadeFreeThrow,,401823240
401823240115048324,Emily Pape made Free Throw.,home,[{'id': '5108938'}],True,1,4,5108938,25,0,1001,540,MadeFreeThrow,True,401823240
401823241115259070,Paige Engels made Layup.,away,[{'id': '5241809'}],True,2,1,5241809,30,3,1002,572,LayUpShot,True,401823241
401823241115259076,Keana Foz made Layup. Assisted by Irene Fernandez de Caleya.,home,"[{'id': '5242539'}, {'id': '5242538'}]",True,2,1,5242539,29,4,1002,572,LayUpShot,True,401823241
401823241115259085,Keana Foz made Free Throw.,home,[{'id': '5242539'}],True,1,1,5242539,25,0,1001,540,MadeFreeThrow,True,401823241
401823241115259390,Kelsey Langston missed Three Point Jumper.,away,[{'id': '5241812'}],True,3,1,5241812,10,19,1006,558,JumpShot,,401823241
401823241115259611,Irene Fernandez de Caleya made Three Point Jumper. Assisted by Priscila Varela.,home,"[{'id': '5242538'}, {'id': '5175987'}]",True,3,1,5242538,48,3,1003,558,JumpShot,True,401823241
401823241115259704,Paige Engels missed Layup.,away,[{'id': '5241809'}],True,2,1,5241809,20,4,1005,572,LayUpShot,,401823241
